q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
5;7;43;19;-1;-5;-9;0
13;28;21;25;-3;-14;-16;-6
32;40;49;25;-8;-10;-7;-12
24;28;4;13;0;-17;-13;-13
21;0;31;10;0;-15;0;-19
42;18;48;48;-15;-4;0;-3
7;24;47;9;-17;-6;-7;-16
1;0;5;34;-5;-7;-3;-10
11;20;18;38;-18;-6;-12;-12
49;29;11;43;-3;-14;-9;-12
24;19;12;36;-12;-11;-20;-4
22;12;28;19;-6;-2;-6;0
25;41;0;33;-20;-3;-1;-20
28;16;41;5;-6;-8;-19;-13
25;32;45;33;-18;-6;-10;-10
9;36;33;33;0;-13;-6;-5
34;30;12;1;-3;-5;-12;-4
16;18;11;11;-15;-7;-10;-12
33;11;35;37;-17;-13;-13;-13
35;10;49;35;-11;-5;-4;-13
25;2;20;33;-5;-7;-18;-3
15;13;12;10;-20;-19;-10;-13
45;43;0;7;-5;-4;-10;-1
15;8;42;21;-19;-15;-10;0
2;45;27;21;-12;-12;-3;-5
15;6;3;10;-16;-19;-11;-8
41;2;10;44;-9;-19;-5;-12
44;27;31;1;-6;-8;-6;-7
25;6;10;41;-11;-11;-20;-10
5;13;22;8;-7;-18;-7;-7
45;13;32;37;-9;-1;-20;-20
35;40;1;30;-4;-6;-15;-4
30;31;37;11;-1;-10;-1;-11
12;47;29;19;-15;-16;-8;-7
2;13;32;9;-1;-12;-18;-5
35;21;21;31;-19;-17;-14;-12
33;3;21;9;-17;-5;-1;0
5;39;35;46;-12;0;-4;-5
46;27;10;13;-12;-11;-18;-15
18;29;4;39;-7;-4;-4;-4
21;29;35;20;-2;-2;-7;-12
0;31;47;40;-4;-19;-17;-13
47;6;16;39;-14;-7;-20;-15
42;42;30;13;-7;-18;-4;-13
38;25;8;1;-6;-4;-3;-5
36;38;18;15;-5;-13;-11;-7
13;18;33;6;-9;-12;-9;-2
38;48;16;9;-19;-11;-10;-12
32;27;43;42;-16;-19;-15;-1
10;2;6;34;-4;-3;-10;-1
17;39;32;13;-10;-11;-1;-8
33;26;31;7;-11;-12;-15;-20
23;25;18;42;-16;0;-12;-5
3;18;30;44;-12;-7;-1;-11
42;4;7;46;-9;-5;-2;-3
38;48;4;13;-16;-6;-17;-18
31;29;44;6;-7;-11;-18;-7
9;22;37;14;-15;-2;-1;-6
38;3;21;39;0;-4;-14;-9
48;6;9;47;0;-13;-13;-6
28;36;18;22;-19;-6;-2;-18
6;14;7;41;-8;-11;-17;-8
28;39;25;47;-5;-6;-9;-13
13;17;47;12;-20;-8;-16;-4
46;22;5;22;-5;-18;-10;-11
38;19;7;5;-15;-4;-6;-10
38;22;14;22;-3;-13;-12;0
6;13;19;48;-3;-2;-6;-9
41;19;45;42;-4;-14;-8;0
33;0;30;45;-4;-16;-4;-18
15;17;5;15;-13;-9;-5;-12
41;41;20;35;-9;-11;0;-6
14;19;36;6;-4;-13;-2;-2
32;14;29;11;-15;-17;-5;-10
16;28;32;40;-11;0;-3;-16
44;44;12;10;-6;-17;0;-6
11;3;37;39;-14;-7;-14;0
32;20;8;12;-3;-8;-4;-7
15;1;8;13;-16;-13;-16;0
48;39;2;21;-13;-10;-7;-12
24;29;21;47;-20;-2;-2;-5
7;19;48;22;-8;-6;-10;-10
46;32;27;46;-4;-16;-15;-7
49;18;38;42;-12;-19;-19;-6
36;20;27;4;-9;-8;-2;-3
15;30;19;19;-18;-15;-3;-19
2;11;11;30;-19;-17;-6;-8
31;18;21;33;-7;-14;-20;-2
48;48;42;10;-16;-18;-16;-2
37;29;34;42;-3;-8;-15;-10
34;48;46;31;-4;-11;-2;-11
14;18;18;11;-10;-16;-5;-7
40;24;13;48;-6;-15;-2;-7
17;35;5;16;-15;-20;-19;-19
44;10;44;43;-19;-20;-12;-7
48;27;48;40;-15;-18;-4;-18
40;41;12;47;-7;-12;-4;-2
10;18;3;14;-9;-20;-15;-2
12;25;5;38;-12;-2;-2;-17
22;8;9;47;-13;-9;-11;-9
12;33;36;40;-5;-17;-11;-7
29;9;13;49;-4;-15;-3;0
16;27;39;30;-6;-8;-9;-15
25;12;44;43;-11;-19;0;-13
46;29;23;19;-10;-13;-18;-8
6;47;2;34;-9;-9;-9;-14
32;47;44;27;-20;-2;-17;-6
31;29;39;11;-9;-14;-2;-14
12;38;11;24;-20;-10;-19;-19
43;0;47;49;-15;-17;-17;-10
49;44;7;36;-15;-13;0;-5
17;22;33;35;-9;-11;-2;-14
4;35;26;7;-20;-11;-16;-8
15;37;7;38;-2;0;-18;-5
31;9;26;33;-11;-6;-5;-6
24;47;40;26;-2;-20;-2;-7
32;38;6;15;-5;-18;-14;-4
16;48;32;22;-16;-11;-13;-14
21;44;42;33;-7;-1;-11;-18
36;47;37;38;-7;-4;-9;-3
41;15;13;4;-18;-3;-19;-4
1;15;42;24;-13;-13;-1;-2
8;0;25;37;-14;-1;0;-17
3;23;26;13;-11;-11;-7;-16
46;28;12;14;-12;0;-14;-10
40;26;37;41;-13;-18;-14;-3
32;5;21;43;-4;-5;-19;-17
10;6;47;8;-3;-1;-5;-10
10;8;29;11;-3;-14;-3;-14
4;17;1;4;-18;-10;-19;-2
25;5;0;2;-13;-14;-4;-7
5;1;17;48;-12;-1;-16;-7
35;20;36;18;-20;-2;-12;-19
17;17;30;8;-2;-17;-2;-17
20;23;9;27;-8;-16;-4;-10
48;43;20;4;-8;0;-18;-6
43;4;25;14;-2;-19;-3;-4
45;21;0;0;-7;-16;-13;-7
24;33;25;20;-9;-4;-19;-19
12;35;14;28;-3;-7;-7;-1
30;22;47;38;-5;0;-19;-15
1;19;23;9;-16;-6;-9;-11
17;13;40;33;-15;-4;-2;-2
13;32;32;25;-20;-7;-4;-17
47;28;39;49;-20;-16;-16;-1
5;1;41;11;-20;-16;-15;-12
25;41;15;12;-13;-12;-14;-7
30;3;9;12;-5;-4;-9;0
3;14;41;45;-10;-2;-5;-12
42;1;2;15;-10;-4;-13;-10
45;34;40;23;-13;-20;-19;-13
1;3;17;49;-11;-20;-1;-20
36;12;34;8;-18;-5;-13;-15
7;8;12;30;-11;-2;-5;-10
28;18;11;7;-1;-20;-12;-15
25;35;35;6;-4;0;-20;-2
27;23;24;49;-6;-10;0;-4
16;10;2;4;-1;-3;-18;-1
40;23;5;30;-16;-20;-4;-10
8;24;48;10;-4;-20;-18;-18
13;7;9;1;-12;-10;0;-5
19;17;39;8;-5;-20;-6;-15
44;44;35;2;-3;0;-4;-1
49;37;26;23;-5;-8;-7;-1
26;27;20;29;-13;0;-6;-8
6;7;38;17;-10;-9;-5;-6
35;7;15;10;-2;-17;-13;-7
20;37;32;7;-8;-2;-7;-3
18;36;14;13;-15;0;-18;-3
25;23;32;49;-15;-9;-12;-9
42;5;0;6;-14;-2;-3;-14
45;1;25;7;-3;-12;-19;-6
43;2;25;48;-18;-17;-3;-2
49;40;4;35;-11;-9;-18;-12
47;30;3;42;-3;-7;-8;-1
16;22;10;0;-19;-8;-15;-12
45;27;42;26;-16;-12;-1;-1
37;27;17;24;-12;-16;-18;-19
39;37;12;24;-6;-15;-11;-20
34;15;12;45;-15;-17;-18;-13
8;48;41;18;-15;-15;-6;-15
32;32;27;4;-9;-8;-17;-14
41;23;37;24;-8;-6;0;-16
32;42;23;48;-15;-18;-11;-7
10;5;43;20;-14;-7;-10;0
43;47;27;21;-8;-11;-5;-9
3;18;35;48;-2;-8;-8;-11
28;22;45;46;-3;-9;-11;-4
40;12;21;10;-16;-14;-10;-5
29;48;37;17;-4;0;-18;-3
17;17;12;24;-8;-1;0;-8
42;46;0;6;-13;-9;-20;-20
41;25;41;17;-12;-4;-6;-20
3;10;47;42;-9;0;-4;-14
19;33;13;19;-11;-3;0;-8
36;15;43;35;-16;-5;-7;-16
0;36;15;7;-1;-18;-7;-14
25;47;29;43;-11;-17;0;-13
11;0;44;19;-20;-7;-11;0
8;23;31;21;-9;-13;-6;-18
27;19;24;23;-1;-6;-13;-3
15;34;21;28;-10;-13;-16;-11
37;27;41;13;-15;0;-8;-11
20;30;15;32;-6;-20;-5;-7
43;24;7;28;-9;-9;-13;-11
32;23;48;2;-14;-5;-19;-17
28;36;28;43;-7;-18;-13;0
2;39;3;8;-19;-19;-7;-13
28;27;15;4;0;-5;0;-5
31;18;1;22;-10;-15;-20;-19
7;18;7;11;-5;-1;-2;-16
18;4;31;38;-1;-12;-20;-9
26;4;7;2;-3;-11;-18;-6
43;4;12;11;-14;-10;-11;-2
27;0;9;4;-18;-3;-1;-5
42;21;29;42;-10;-6;-4;-1
17;46;44;19;-13;-1;-12;-8
12;13;22;41;0;-5;-19;-14
6;26;0;47;-5;-17;-1;-12
38;10;42;22;-13;0;-13;-20
14;41;11;34;-14;-1;-12;-8
4;24;49;18;-18;-19;-14;0
11;17;6;47;-1;0;-6;-13
32;16;3;44;-16;-3;-14;-9
23;26;21;40;-16;-14;-13;-4
30;39;26;7;-17;-5;-1;-9
44;40;12;23;-4;-11;-19;-16
40;48;12;45;-10;-4;-6;-16
28;43;20;30;0;-17;-5;-8
25;30;46;4;-16;-6;0;-8
42;31;40;3;-11;-13;-15;-5
20;22;16;6;-7;-15;-14;-13
21;15;27;23;-1;-3;-5;-11
20;46;22;49;-16;-5;-16;-2
39;14;46;8;-20;-18;-17;-2
23;28;49;15;-3;-18;-17;-10
13;5;15;16;-3;-11;-19;-13
34;45;25;45;-8;0;-15;-3
14;7;17;6;0;-4;-13;-10
23;11;48;19;0;-4;-19;-13
2;43;48;17;-17;-15;-11;-20
47;10;9;5;-2;-10;-1;-9
28;25;45;47;-8;-10;-19;-16
34;46;2;2;-18;-16;-20;-15
12;17;35;25;-14;-10;-8;-1
43;37;25;7;-8;-16;-9;-14
21;25;38;27;-1;-6;-10;-11
4;20;34;43;-11;-1;-20;-1
22;31;21;44;-5;-18;-3;-4
31;3;24;0;-9;-2;-13;-1
20;13;36;46;-2;-16;-6;-2
47;14;11;40;-8;-11;-19;0
20;44;24;38;-4;-9;-14;-13
27;39;26;31;-16;-11;-7;-17
10;49;34;46;-7;-15;-8;-19
46;5;2;30;-11;-15;-17;-13
26;36;49;15;-3;-8;-8;-14
3;29;6;27;-8;-6;-19;-8
20;16;6;30;-4;-18;-3;-14
27;31;31;39;-11;-20;-18;-13
39;11;3;21;-5;-9;-11;-6
17;7;36;10;0;-17;-15;-1
28;38;16;31;-7;-8;-18;-9
26;11;10;7;-14;-11;-16;0
1;8;17;6;-17;-13;-9;-11
31;33;20;4;-17;-17;-19;-3
0;3;39;2;-15;-1;-14;-10
0;34;25;14;-7;-12;-16;-20
22;7;2;41;-2;-1;-2;-18
13;29;45;29;-7;-16;-14;-10
42;34;0;19;-8;-19;-6;-11
16;18;9;23;-14;-7;-14;-19
26;15;16;44;-18;-19;-6;-20
6;37;3;34;-19;0;-6;-12
16;37;26;2;-15;-15;-16;0
47;7;5;16;-9;-16;-19;-12
7;36;44;36;-4;-3;-15;-19
24;44;20;6;-18;-4;-13;-2
5;39;18;21;-13;-17;0;-11
47;33;32;43;-20;-17;-17;-14
8;33;16;13;-15;-18;-18;-3
40;3;34;3;-19;-13;-5;-19
19;35;36;33;-9;-15;-13;-3
36;7;29;8;-12;-9;-7;-12
23;8;10;15;-13;-12;-12;-19
3;33;27;49;-9;-7;0;-5
49;9;17;6;-7;-13;-10;-7
34;7;25;40;-15;-12;-15;-11
25;42;3;10;-17;-16;-15;-12
20;41;38;48;-12;-16;-7;-12
29;10;43;9;-5;-10;-9;-8
40;31;3;28;-19;-8;-11;0
1;8;46;34;-9;-11;-4;-18
36;4;16;21;-17;-9;-7;0
37;27;24;2;-19;0;-12;-13
33;14;2;0;-7;-15;-15;-18
6;6;33;33;-6;-2;-10;-11
11;5;15;16;-19;-8;-10;-2
30;18;16;34;-14;-20;-17;-19
15;19;30;46;-18;-3;-13;-15
27;25;17;35;-10;-19;-1;-8
21;15;16;45;-18;-20;0;-2
0;41;39;45;-20;-8;-3;-11
40;34;46;19;-6;0;-3;-20
34;34;49;43;-20;-20;-11;-20
13;18;3;30;-17;-16;-12;-14
14;1;19;37;-16;-4;-4;-1
36;32;14;47;-14;-17;-14;-3
14;43;32;31;-15;-13;-2;0
36;29;40;13;-5;-4;-19;-9
12;39;35;30;-19;-14;-4;-11
43;9;37;39;-18;-2;-18;-16
8;11;37;12;-3;-2;-9;-5
7;30;41;44;-4;-4;-4;-11
7;7;15;18;-3;-10;-6;-10
18;11;20;10;-20;-8;-7;-11
36;25;29;37;-9;0;-10;-7
42;35;0;5;-1;-3;-7;-4
29;22;4;31;-12;-9;-4;-16
10;25;39;49;-11;-10;-8;-5
28;35;27;17;-8;-16;-14;-9
40;11;30;39;-20;0;-14;-19
8;29;39;36;-13;-13;-19;-5
5;25;42;33;-15;-4;-2;-20
32;38;19;4;-13;-14;-13;-19
14;46;9;3;-1;-18;-7;-10
12;37;34;22;-18;-3;-5;0
4;24;35;31;-8;-19;-1;-17
32;8;48;37;-16;-17;-14;-12
14;38;7;48;-10;-11;-20;-2
19;19;20;22;0;-9;-17;-19
24;22;23;14;-8;-11;-13;-14
11;31;46;38;-8;-9;-4;-9
9;5;3;22;-7;-3;-2;-10
20;44;18;15;0;-20;-2;-12
31;10;24;30;-20;-2;-20;-2
7;34;13;41;-16;-1;-7;-5
2;2;49;47;-17;-11;-5;-15
9;35;28;22;-4;-17;-3;-9
8;0;27;0;-2;-9;-15;-11
28;46;8;48;-9;-18;-11;-7
14;20;3;4;-16;-18;-3;-1
13;34;10;22;-12;-10;0;-19
31;36;44;19;-15;-2;-19;-12
21;18;13;39;-18;-18;-4;-14
46;39;7;28;-2;-16;-7;0
21;24;10;42;-1;-20;-10;-11
41;14;33;8;-5;-17;-11;-9
7;2;40;7;0;-6;-17;-14
33;39;10;36;-4;-20;-19;-11
13;19;47;30;-18;-8;-3;-17
12;21;4;18;-10;-19;-4;-17
31;28;38;22;-1;-16;-20;-9
23;39;35;9;-3;-18;-9;-5
29;32;13;33;-18;-15;-18;-3
29;21;18;41;-16;-17;-6;-6
48;3;4;23;-4;-16;-19;-8
3;3;11;37;-10;-6;-3;-1
49;38;15;29;-9;-13;0;-20
8;2;15;15;-7;-19;-20;-11
26;25;18;34;-7;-14;-10;-7
33;6;48;22;0;-16;-4;-20
37;41;14;48;-3;-11;-7;-17
48;21;10;0;-9;-5;-9;-6
21;12;4;13;-10;-12;-13;-18
35;4;34;47;-20;-15;-4;-6
40;16;45;34;-10;-9;-9;-12
10;44;21;30;-6;-20;-13;-3
14;10;7;47;-12;0;-11;-14
45;15;33;40;-13;-7;-20;-5
11;43;19;44;-1;-11;-16;-8
20;12;20;12;-12;0;-16;-13
45;23;17;15;-8;-11;-3;-1
23;33;48;16;-11;-2;-15;-19
41;44;12;40;-17;-16;-11;-9
22;38;27;49;-20;-2;-11;-18
2;47;36;8;-2;0;-18;-9
28;6;25;49;-14;-16;-8;-14
25;28;13;20;-19;-8;-1;-11
32;11;39;29;-5;-13;-15;-5
1;44;17;8;-10;-18;-1;-7
8;28;41;2;-13;-5;-6;-12
43;42;23;36;-8;-12;0;-10
13;12;27;15;-18;0;-6;-10
17;25;14;34;-4;-2;-15;-3
46;9;40;45;-20;-3;-18;-14
36;26;30;39;-19;-19;-13;-12
42;10;0;33;-8;-14;-19;-19
21;12;28;22;-15;-8;-7;-19
30;45;49;32;-12;-11;-19;-10
23;32;34;36;-7;-13;-18;-15
45;41;2;29;-1;-4;-6;-12
32;22;46;36;-19;-13;-8;-14
14;2;3;6;-1;-7;-5;-17
20;48;36;27;-10;-8;-13;-4
42;5;49;6;-15;-3;-8;0
43;23;18;24;-9;-10;-5;-6
43;17;38;40;-11;-14;-20;-3
30;27;16;18;-7;-15;-11;-3
27;14;34;1;-18;-10;-13;-3
26;48;30;33;-3;-2;0;-12
42;2;21;41;-7;-3;-19;-19
41;45;36;32;-13;-13;-20;-10
33;2;16;1;-15;-7;-19;-9
29;26;32;17;-2;-16;-11;-16
36;44;47;31;-3;-5;-1;-7
12;47;12;37;-13;-2;-1;-17
48;48;7;5;-17;-1;-11;0
36;31;41;30;-16;-5;-16;-6
20;9;45;12;-10;-4;-1;-17
1;1;27;41;-9;-2;-16;-14
17;26;38;46;-9;-20;-17;-1
12;13;5;21;-6;-2;-3;-6
19;14;44;27;-18;-6;-19;-7
29;19;39;35;-13;-7;0;-16
29;17;26;8;-17;-13;-5;-13
25;13;41;8;-10;-9;-2;-9
48;24;27;42;-19;-1;-6;-7
18;18;7;13;-19;-12;-8;-13
30;8;28;6;-15;-8;-5;-3
42;19;11;43;-9;-19;-1;-20
9;5;43;9;-10;-3;-13;-5
8;34;49;24;-4;-20;-7;-4
28;1;18;24;-4;-1;-16;-4
20;32;36;31;-10;-8;-11;-16
39;29;27;41;-6;-8;-5;-13
19;3;20;17;-1;-18;-15;-4
42;20;48;9;-1;-8;-8;-18
26;25;21;2;-16;-4;-8;-15
24;28;47;49;-15;-15;-8;-19
39;23;24;22;-10;-9;-14;-14
5;2;19;4;-14;-19;-16;-19
6;25;42;13;-4;-14;-2;-3
47;25;22;44;-10;-12;-6;-18
4;39;31;42;-20;-7;-15;-5
0;14;13;35;-8;-17;-13;-1
0;39;23;27;-7;-11;-15;-1
40;19;28;10;-13;-14;-20;-10
0;14;6;4;-11;-6;-8;-20
25;4;34;5;-15;-6;-4;-3
1;20;45;12;-6;-1;-20;-7
3;43;12;8;-17;-13;-9;-5
48;33;35;19;-8;-2;-2;-10
46;23;47;6;-14;-13;-9;-2
2;46;12;12;-5;-8;-4;-2
41;45;9;1;-12;-7;0;-10
0;46;27;22;-17;-15;-20;-4
49;39;49;46;-8;-19;-19;-4
25;8;13;36;-5;-19;-2;-2
44;46;12;5;-4;-1;-4;-7
6;43;7;15;-6;-13;-13;-17
6;12;29;38;-5;-5;-13;-7
7;34;28;12;-11;-18;-6;-4
20;34;16;4;-3;-4;-3;-14
49;3;34;17;-2;-1;-3;-20
43;31;19;19;-9;-19;-11;-19
18;40;38;39;-5;-14;-1;-11
19;40;32;6;-8;0;-9;-4
49;39;20;44;-2;-9;-18;-20
16;34;23;18;-12;-18;-10;-7
3;25;21;42;-20;-6;-3;-7
23;46;42;10;-1;-5;-10;-11
24;34;19;4;-13;-10;0;-5
41;5;37;29;-10;-15;-14;-19
46;17;5;40;-14;-4;-3;-3
29;19;30;40;-4;-2;-5;0
28;11;41;40;0;-20;-16;-6
25;46;45;1;-7;-9;-1;-9
40;35;33;22;-2;0;-19;-6
41;39;5;2;-7;-4;-8;-1
45;21;31;35;-5;-12;-15;-15
17;18;15;15;-3;-11;-15;-17
46;45;2;41;-12;-10;-18;-14
3;20;13;27;-7;-16;-4;-17
48;34;45;16;-9;-2;-9;0
0;2;21;16;-1;-1;-19;-11
45;17;12;11;-8;-16;-6;-19
12;35;38;18;-16;-4;-16;-17
30;11;22;35;-4;-20;-5;0
36;4;48;49;-16;-18;-6;-16
4;24;24;48;-11;-12;0;-16
43;30;11;26;-5;-6;-10;-6
21;16;28;8;-16;-11;-13;-19
3;0;28;21;-11;-4;-11;0
9;14;30;21;-14;-12;-5;-20
18;10;29;5;-1;-17;-18;-2
28;35;35;33;-2;0;-11;-6
2;33;43;43;-11;-16;-18;0
42;16;29;24;-10;-10;-15;-12
39;49;39;26;-2;-2;-17;-7
1;24;29;8;-1;-13;-12;-1
42;49;47;19;-18;-14;-12;0
45;13;49;2;-19;-14;-3;-2
48;36;31;27;-20;-15;-2;-19
21;48;27;11;-1;-9;-20;-12
5;5;6;22;-9;-8;-9;-18
42;17;33;22;-1;-19;-5;-4
7;39;40;33;-2;-10;-10;-2
10;23;12;13;-6;0;-18;-17
29;10;32;32;-4;-19;-17;-15
15;24;37;25;-8;-1;-8;-19
15;13;4;6;-18;-19;-8;-3
31;49;6;46;-11;-20;-4;-10
8;40;29;36;-6;-13;-6;-6
6;36;25;21;-5;-18;-11;-10
29;34;44;34;-4;-17;-20;-5
28;32;30;37;-11;-18;-6;-18
16;46;25;19;-3;-4;-1;0
37;39;13;30;-1;0;-3;-10
11;6;17;43;-3;-19;-6;-19
47;13;31;21;-19;-2;-1;-17
2;7;22;28;-1;-4;-7;-12
15;35;36;7;-20;-1;-14;-2
45;30;9;2;-10;-7;-20;-8
31;30;30;34;-5;-11;-15;-10
4;26;0;4;-20;-19;-10;-8
27;10;29;5;-20;-3;-15;-4
8;14;42;6;-5;-12;-12;-8
4;39;8;2;-14;-13;-11;-15
38;47;11;26;-16;-5;-6;-15
39;46;34;41;-20;-4;-11;-1
27;33;32;9;-10;-9;-6;-15
35;10;15;49;-16;-6;-17;-1
21;22;48;31;-9;0;-3;-14
28;13;1;40;-6;-2;0;-7
48;22;23;24;-9;-17;-3;-16
36;25;6;47;-3;-6;-16;-3
39;37;33;1;-13;-3;-11;-2
12;8;46;11;-9;-3;-16;-2
11;21;37;1;-15;-8;-4;-9
48;19;9;5;-1;-7;-20;-16
24;12;33;43;-2;-11;-8;-1
2;43;46;43;-18;-17;-3;-15
17;34;35;10;-3;-3;-15;-20
23;17;24;17;-14;-15;-19;-14
43;12;8;44;-11;-1;-16;-20
19;27;10;31;-3;-12;-16;-13
47;5;27;30;-14;-10;-15;-1
34;8;28;0;0;-2;-4;-15
16;29;24;16;-20;-10;-5;-20
44;30;1;16;-6;-11;-1;-13
47;48;37;5;0;-12;-4;-16
9;35;15;28;-14;-5;-17;-2
31;19;7;0;-16;-8;-10;-3
8;5;1;20;-3;-1;-5;-6
47;25;48;16;-7;-8;-8;-3
48;34;33;8;-1;-13;-17;-6
31;12;4;25;-11;-20;-15;-11
43;15;33;34;-14;-20;-9;-4
10;33;44;14;-16;-1;-20;-11
26;4;28;11;0;-13;-12;-13
10;27;29;6;-10;-20;-8;-15
11;34;23;31;-6;0;-15;-9
39;12;3;27;-6;-3;-20;-16
2;35;19;48;-16;-19;-10;-10
21;29;21;49;-6;-20;-8;-3
42;13;11;8;-19;-2;-14;-3
42;13;9;32;-18;-14;0;-17
30;8;37;11;-1;0;-12;-9
45;35;21;17;-7;-9;-10;-3
48;0;41;6;-8;-2;-5;-12
22;27;13;37;-13;0;-15;-16
11;3;45;48;-1;-3;-19;-18
29;25;20;13;-14;0;-11;-4
34;29;43;44;-13;-11;-2;-7
47;2;46;29;-12;-17;-15;-7
15;7;20;30;-10;-3;-11;-9
33;6;15;3;-6;-1;-4;-17
13;47;9;30;-9;-16;-6;-20
41;0;23;26;-16;-5;-2;-14
6;3;35;38;-18;-9;-13;-4
30;16;30;7;-10;-16;-11;-14
33;48;6;24;-2;0;-6;-6
8;36;34;29;-9;-10;-10;-19
33;12;21;12;-14;-14;-8;-1
28;20;24;27;-5;-16;-13;-14
37;14;48;20;0;-12;-9;-4
44;33;16;36;-8;-18;-6;-17
10;2;21;26;-15;-5;-16;-15
36;26;25;37;-18;-6;-14;-14
21;36;22;39;-11;-17;-11;-10
30;25;35;25;-16;0;-20;-8
8;47;18;0;-14;-14;-7;-12
33;37;46;29;0;-1;-12;-7
21;10;1;0;-17;-4;-5;0
32;36;37;7;-10;-20;-7;-1
34;28;23;40;-3;-11;-11;-11
18;30;18;20;-7;-18;-14;-5
45;38;5;21;-5;-17;-10;-13
45;41;7;5;-2;-20;-12;-5
17;22;6;16;-12;-13;-20;-19
16;20;19;12;0;-5;-17;-3
2;9;38;4;0;-20;-11;-12
18;31;21;3;-6;-20;-2;0
31;12;3;17;-3;-18;-13;-20
19;42;48;30;0;-7;-18;-18
9;35;38;29;-1;-12;-15;-11
49;39;33;44;-2;-2;-4;-19
18;37;35;15;-17;-7;-17;-15
6;41;44;34;-11;-13;-6;-13
32;42;24;20;-1;-1;-15;-14
46;27;20;16;-2;-9;-5;-14
5;41;7;0;-15;-4;-18;-13
27;19;28;24;-19;-18;-16;-2
48;7;46;49;-1;-14;-18;-1
37;48;43;16;-4;-7;-12;-11
15;39;30;13;-6;-16;-18;-10
22;19;41;34;-17;-1;-16;0
39;9;33;47;-7;-9;-14;-6
28;45;35;0;-6;-13;-5;-14
21;9;7;28;-11;-19;-15;-11
16;14;40;28;-10;-3;-2;-17
13;34;25;11;-20;-20;-6;-14
21;9;48;24;-2;-8;-7;-15
49;24;41;40;-7;-14;-14;-5
23;20;1;5;-19;-2;-7;-10
32;14;42;3;-11;-20;-12;-4
46;45;48;2;-12;-2;-6;-8
25;4;25;17;-19;-7;-9;-9
10;15;27;24;0;-18;-19;-16
13;23;20;34;-3;-10;-13;-18
47;15;14;34;-1;0;-4;0
0;36;41;38;0;0;-6;-19
15;36;0;37;-13;-1;-19;-18
42;29;24;6;-9;-16;-12;0
24;47;25;2;-13;-8;-3;-6
14;47;37;14;-10;-19;-9;-7
2;31;30;47;-12;-5;-17;-12
18;43;5;9;-13;-10;-2;-7
41;1;13;48;-1;-3;-13;-4
13;21;35;17;-5;-12;-20;-4
43;47;46;2;-19;-11;-17;-9
32;45;10;5;0;-10;-19;-6
24;22;22;48;-9;-10;-9;-15
40;31;20;40;-15;-7;-15;-4
27;41;6;12;-5;-14;-9;-5
13;42;17;37;-14;-14;-18;-8
15;40;11;7;-3;0;-8;-6
5;35;23;32;-7;-12;-6;-2
24;4;29;31;-20;-2;-8;-6
9;40;21;42;-5;-1;-10;-20
24;46;46;44;-7;-8;0;-2
40;39;22;48;-9;-8;-15;-15
8;3;4;26;-9;-19;-15;-15
22;42;29;28;0;-10;-1;-8
33;26;0;28;-8;-10;-13;-18
33;34;20;29;-4;-11;-11;-8
40;27;4;14;-1;-12;-12;-17
38;11;33;43;-11;-12;-19;-1
36;22;19;37;-2;-18;-10;-6
44;25;47;18;-8;-7;-12;-20
39;22;7;39;-19;-17;-16;-9
21;32;6;39;-9;-6;-3;-14
44;34;4;24;-14;-14;-14;-7
21;11;43;47;-16;-6;-11;-13
39;36;33;26;-20;-8;-11;-14
29;28;12;24;-17;-9;-16;-16
13;3;24;37;-14;-16;-19;-9
19;18;19;8;-2;-11;-11;-4
5;48;1;4;-12;-8;-10;-8
19;8;36;36;-16;0;-5;-2
36;43;38;46;-13;-14;-11;-16
25;34;14;27;-7;0;-13;-7
20;43;2;27;-13;-1;0;-6
38;15;39;14;-6;-14;-3;-13
35;10;49;41;-19;-15;-20;-14
30;13;35;46;-18;-18;-12;-5
34;15;49;38;-11;-9;-16;-1
11;34;30;12;-2;0;-18;-19
5;13;39;34;-12;-1;-10;-17
34;27;46;37;-16;-11;-6;-13
49;49;47;10;-3;-13;-1;-20
10;20;19;43;-17;-2;-9;-12
42;28;39;39;-9;0;-19;-9
6;29;19;42;-3;-6;-17;0
13;28;46;20;0;-3;0;-13
46;28;37;12;-2;-19;-14;-1
10;10;47;1;-6;-20;-9;-4
13;42;38;5;-19;-6;-18;-20
47;22;48;0;-8;-11;-15;-19
20;44;9;18;-1;-13;-16;-1
23;6;40;33;-9;-18;-18;-17
10;18;13;11;-3;-14;-18;-13
17;13;18;42;-13;-13;-11;-4
30;23;32;45;-18;-8;-6;-4
4;15;27;8;-13;-1;-4;0
29;43;35;47;-16;-6;0;-16
46;12;16;41;-8;-12;-1;0
28;7;24;41;-9;-12;-5;-8
2;19;35;8;-15;-17;-1;-16
24;29;41;10;-13;-2;-10;-2
35;29;45;37;-6;-9;-9;-5
44;30;46;38;0;-4;0;-3
24;45;30;8;-5;-2;-7;-6
2;35;30;3;-9;-3;-14;-19
28;41;42;2;-3;-1;-6;-14
32;1;19;3;-2;-19;-4;-6
22;24;22;40;-16;-1;-19;-1
14;40;10;1;-8;-1;-7;-8
22;5;18;25;-9;-18;-4;-14
8;34;39;14;-2;0;-17;-9
13;38;39;46;-7;-19;-6;-13
44;19;35;2;-7;0;-14;-7
38;14;25;40;-17;-11;-13;-17
47;19;33;31;-2;-17;-8;-12
