q0p0;q0p1;q0p2;q1p0;q1p1;q1p2;q2p0;q2p1;q2p2;s[0, 3];s[0, 4];s[0, 5];s[0, 6];s[0, 7];s[0, 8];s[1, 3];s[1, 4];s[1, 5];s[1, 6];s[1, 7];s[1, 8];s[2, 3];s[2, 4];s[2, 5];s[2, 6];s[2, 7];s[2, 8];s[3, 6];s[3, 7];s[3, 8];s[4, 6];s[4, 7];s[4, 8];s[5, 6];s[5, 7];s[5, 8];cost_ranking 0;cost_ranking 1;cost_ranking 2;cost_ranking 3;cost_ranking 4;cost_ranking 5;cost_ranking 6;cost_ranking 7;cost_ranking 8;cost_ranking 9;cost_ranking 10;cost_ranking 11;cost_ranking 12;cost_ranking 13;cost_ranking 14;cost_ranking 15;cost_ranking 16;cost_ranking 17;cost_ranking 18;cost_ranking 19;cost_ranking 20;cost_ranking 21;cost_ranking 22;cost_ranking 23;cost_ranking 24;cost_ranking 25;cost_ranking 26
49;28;28;7;41;23;11;1;22;44;75;71;60;48;60;21;56;40;29;11;43;25;64;37;39;21;34;17;-5;11;48;26;55;15;14;29;-5;11;11;14;15;17;21;21;25;26;29;29;34;37;39;40;43;44;48;48;55;56;60;60;64;71;75
31;14;14;49;32;32;21;15;3;67;49;51;34;26;33;58;34;42;28;18;9;49;46;43;29;21;-2;68;48;45;48;32;35;43;31;20;-2;9;18;20;21;26;28;29;31;32;33;34;34;35;42;43;43;45;46;48;48;49;49;51;58;67;68
37;1;4;37;6;34;30;22;17;65;41;68;47;47;38;29;3;25;17;7;11;36;4;23;19;23;8;54;49;39;24;12;23;57;49;47;3;4;7;8;11;12;17;19;23;23;23;24;25;29;36;38;39;41;47;47;47;49;49;54;57;65;68
10;36;12;47;2;24;48;42;7;41;-1;22;54;43;2;76;38;43;69;68;36;43;-3;34;50;48;18;79;80;40;43;34;-8;69;56;27;-8;-3;-1;2;18;22;27;34;34;36;38;40;41;43;43;43;43;48;50;54;56;68;69;69;76;79;80
41;26;31;14;26;15;7;21;47;42;57;38;29;54;80;40;36;33;26;35;57;25;49;46;22;40;62;20;19;57;25;45;70;12;20;61;12;19;20;20;22;25;25;26;29;33;35;36;38;40;40;42;45;46;49;54;57;57;57;61;62;70;80
32;47;49;2;15;0;5;9;15;31;37;24;23;29;27;45;44;29;47;49;59;44;55;46;35;42;48;-7;0;0;19;16;28;0;-7;5;-7;-7;0;0;0;5;16;19;23;24;27;28;29;29;31;35;37;42;44;44;45;46;47;48;49;55;59
21;2;41;16;18;40;17;48;35;27;23;46;20;61;38;13;8;38;3;43;26;48;45;69;46;77;61;32;53;39;17;56;50;52;71;70;3;8;13;17;20;23;26;27;32;38;38;39;43;45;46;46;48;50;52;53;56;61;61;69;70;71;77
34;2;45;25;35;35;7;9;45;47;65;63;32;23;71;22;26;37;-4;10;29;55;73;70;48;41;70;18;24;59;38;41;72;40;34;60;-4;10;18;22;23;24;26;29;32;34;37;38;40;41;41;47;48;55;59;60;63;65;70;70;71;72;73
24;43;28;47;48;10;19;34;43;71;61;27;43;48;55;74;75;43;51;62;71;58;74;34;35;51;71;53;67;81;55;75;81;10;31;50;10;27;31;34;35;43;43;48;50;51;51;53;55;55;58;61;62;67;71;71;71;74;74;75;75;81;81
42;18;49;40;24;44;25;0;21;81;54;72;60;37;61;55;42;46;41;0;21;84;69;74;64;32;58;64;40;52;44;19;44;59;26;61;0;19;21;26;32;37;40;41;42;44;44;46;52;54;55;58;59;60;61;61;64;64;69;72;74;81;84
28;31;39;10;16;34;15;33;24;27;37;44;42;61;37;35;37;58;44;58;38;48;48;59;44;54;47;7;43;34;17;30;27;45;55;58;7;17;27;27;30;34;35;37;37;37;38;42;43;44;44;44;45;47;48;48;54;55;58;58;58;59;61
11;25;9;1;27;27;33;44;38;-7;33;37;41;41;30;8;47;37;48;55;48;0;35;24;39;50;32;26;40;26;55;69;56;60;67;60;-7;0;8;24;26;26;30;32;33;35;37;37;39;40;41;41;47;48;48;50;55;55;56;60;60;67;69
40;2;14;49;21;22;16;13;25;72;54;62;40;33;45;38;6;9;2;2;9;60;17;34;15;17;39;58;43;55;17;32;30;20;24;45;2;2;6;9;9;15;17;17;17;20;24;30;32;33;34;38;39;40;43;45;45;54;55;58;60;62;72
23;36;4;18;10;21;17;4;1;34;18;26;37;20;19;36;40;45;36;30;27;5;11;17;20;-10;-3;29;6;12;14;5;4;31;24;22;-10;-3;4;5;5;6;11;12;14;17;18;19;20;20;22;24;26;27;29;30;31;34;36;36;37;40;45
42;36;19;8;14;8;21;27;11;37;51;30;49;49;33;37;40;25;49;61;34;7;26;8;20;31;24;12;17;14;17;28;10;25;15;0;0;7;8;10;12;14;15;17;17;20;24;25;25;26;28;30;31;33;34;37;37;40;49;49;49;51;61
36;11;18;24;43;47;22;0;43;51;69;71;43;29;66;32;35;39;27;-3;34;40;58;60;30;9;47;31;14;61;65;37;66;63;39;83;-3;9;14;27;29;30;31;32;34;35;37;39;39;40;43;47;51;58;60;61;63;65;66;66;69;71;83
43;4;41;49;14;7;2;34;11;72;38;30;32;64;36;53;2;10;-1;32;10;89;47;28;29;60;45;32;64;57;12;46;24;-6;27;-2;-6;-2;-1;2;10;10;12;24;27;28;29;30;32;32;32;36;38;45;46;47;53;57;60;64;64;72;89
22;14;31;16;17;38;11;15;40;25;25;59;16;28;60;11;22;49;20;11;53;36;33;60;29;39;53;12;15;36;13;22;54;30;36;58;11;11;12;13;15;16;20;22;22;25;25;28;29;30;33;36;36;36;39;49;53;53;54;58;59;60;60
38;34;12;26;38;16;35;2;21;49;68;52;62;37;52;52;53;30;69;30;43;35;47;22;47;-2;14;41;19;46;62;24;52;49;8;23;-2;8;14;19;22;23;24;30;30;35;37;41;43;46;47;47;49;49;52;52;52;52;53;62;62;68;69
22;28;38;5;17;18;2;20;14;9;29;36;6;37;23;19;30;39;29;46;25;29;40;46;34;47;52;4;17;12;0;34;12;16;37;21;0;4;6;9;12;12;16;17;19;21;23;25;29;29;29;30;34;34;36;37;37;39;40;46;46;47;52
32;35;31;11;14;36;17;45;18;36;28;52;33;67;36;31;37;57;47;60;39;33;30;66;42;62;36;9;51;9;19;42;15;39;78;39;9;9;15;19;28;30;31;33;33;36;36;36;37;39;39;39;42;42;47;51;52;57;60;62;66;67;78
34;31;47;33;2;8;39;41;40;58;29;30;59;71;58;50;28;30;58;63;67;68;48;54;67;79;87;60;74;70;38;28;22;34;38;32;22;28;28;29;30;30;32;34;38;38;48;50;54;58;58;58;59;60;63;67;67;68;70;71;74;79;87
45;27;5;8;2;40;43;43;14;53;42;69;72;84;57;25;16;49;54;69;27;3;-12;26;44;38;13;34;47;19;30;32;1;75;83;48;-12;1;3;13;16;19;25;26;27;30;32;34;38;42;44;47;48;49;53;54;57;69;69;72;75;83;84
4;49;5;24;40;32;28;13;9;17;32;29;15;7;13;53;83;78;68;45;55;15;28;33;22;3;6;40;27;25;63;40;39;44;36;33;3;6;7;13;15;15;17;22;25;27;28;29;32;33;33;36;39;40;40;44;45;53;55;63;68;78;83
32;14;30;49;43;13;16;10;21;64;57;35;41;37;42;48;45;22;11;22;35;78;60;32;38;32;38;48;39;57;51;52;50;11;19;31;11;11;19;22;22;31;32;32;35;35;37;38;38;39;41;42;45;48;48;50;51;52;57;57;60;64;78
8;41;40;37;20;22;5;12;3;28;10;16;0;14;6;59;57;59;31;48;28;74;60;44;35;34;32;32;47;32;23;15;15;27;34;5;0;5;6;10;14;15;15;16;23;27;28;28;31;32;32;32;34;34;35;44;47;48;57;59;59;60;74
30;19;3;48;0;27;46;34;38;59;11;52;57;45;67;48;6;42;49;42;54;38;-12;25;49;28;25;78;78;79;41;16;37;57;50;46;-12;6;11;16;25;25;28;37;38;41;42;42;45;46;48;49;49;50;52;54;57;57;59;67;78;78;79
10;43;38;43;15;5;14;45;8;48;25;15;10;43;-2;71;44;36;49;88;51;79;47;31;48;67;36;57;68;43;23;41;23;19;49;-3;-3;-2;10;15;19;23;23;25;31;36;36;41;43;43;44;47;48;48;49;49;51;57;67;68;71;79;88
26;32;45;27;18;19;29;45;15;44;37;26;53;59;21;39;42;46;45;62;42;70;59;53;69;85;51;45;52;30;41;55;31;43;46;20;20;21;26;30;31;37;39;41;42;42;43;44;45;45;46;46;51;52;53;53;55;59;59;62;69;70;85
11;38;14;28;9;37;10;26;48;32;20;46;21;20;44;64;29;66;46;62;72;33;22;34;20;29;58;30;35;63;4;15;50;38;45;72;4;15;20;20;20;21;22;29;29;30;32;33;34;35;38;44;45;46;46;50;58;62;63;64;66;72;72
28;23;39;0;43;8;48;6;48;15;64;34;65;24;73;23;52;27;69;18;62;20;62;27;74;35;78;35;-7;35;89;32;82;46;-3;55;-7;-3;15;18;20;23;24;27;27;32;34;35;35;35;46;52;55;62;62;64;65;69;73;74;78;82;89
0;9;36;23;32;37;49;39;43;16;13;35;32;22;30;16;29;30;58;33;51;59;54;63;78;62;67;64;46;55;63;68;59;84;66;72;13;16;16;22;29;30;30;32;33;35;46;51;54;55;58;59;59;62;63;63;64;66;67;68;72;78;84
15;43;30;37;11;19;37;29;12;44;25;18;48;37;27;74;45;45;60;54;51;56;30;34;47;58;23;63;55;37;34;31;15;56;34;26;15;18;23;25;26;27;30;31;34;34;34;37;37;44;45;45;47;48;51;54;55;56;56;58;60;63;74
38;38;49;40;25;13;39;4;4;59;56;42;67;32;22;60;58;38;77;36;22;71;63;52;88;34;49;73;36;38;52;21;16;44;4;9;4;9;16;21;22;22;32;34;36;36;38;38;42;44;49;52;52;56;58;59;60;63;67;71;73;77;88
7;33;40;29;36;31;30;45;24;28;34;29;35;46;18;54;69;62;49;69;50;51;67;51;70;79;46;56;67;45;63;67;52;48;60;39;18;28;29;34;35;39;45;46;46;48;49;50;51;51;52;54;56;60;62;63;67;67;67;69;69;70;79
0;1;31;35;46;25;43;32;26;21;33;10;27;30;11;24;29;21;38;27;20;62;75;39;72;55;41;76;53;60;70;76;53;62;47;43;10;11;20;21;21;24;27;27;29;30;33;38;39;41;43;47;53;53;55;60;62;62;70;72;75;76;76
41;25;25;38;38;48;27;48;6;61;75;85;49;70;29;46;46;70;42;56;20;56;60;63;43;69;26;48;69;28;56;67;39;72;81;39;20;26;28;29;39;39;42;43;46;46;48;49;56;56;56;60;61;63;67;69;69;70;70;72;75;81;85
19;13;20;39;37;25;16;39;4;52;52;32;16;57;11;52;48;26;12;32;9;47;57;41;16;48;13;41;75;43;45;59;38;28;47;10;9;10;11;12;13;16;16;26;28;32;32;38;41;41;43;45;47;47;48;48;52;52;52;57;57;59;75
0;8;39;27;11;2;43;36;16;25;7;2;41;32;4;32;16;-8;45;34;24;59;30;35;76;72;51;62;55;29;47;42;19;42;30;8;-8;2;4;7;8;16;19;24;25;29;30;30;32;32;34;35;41;42;42;45;47;51;55;59;62;72;76
1;13;10;47;27;1;27;14;27;34;14;-10;14;7;8;55;37;3;33;12;25;48;30;5;30;20;33;60;50;59;48;36;51;10;15;27;-10;3;5;7;8;10;12;14;14;15;20;25;27;30;30;33;33;34;36;37;48;48;50;51;55;59;60
31;13;39;14;29;13;37;3;9;28;60;31;61;34;38;22;26;15;44;12;22;47;58;52;74;27;47;43;-1;4;64;27;31;50;5;18;-1;4;5;12;15;18;22;22;26;27;27;28;31;31;34;38;43;44;47;47;50;52;58;60;61;64;74
18;12;43;19;25;34;20;40;36;29;30;46;29;57;47;11;35;40;28;47;37;53;60;65;43;68;77;23;49;39;34;64;57;37;66;58;11;23;28;29;29;30;34;35;37;37;39;40;43;46;47;47;49;53;57;57;58;60;64;65;66;68;77
25;7;1;4;32;32;43;11;25;27;57;57;61;16;30;10;33;24;30;-2;22;-2;26;14;36;-3;17;34;10;22;68;30;48;68;39;42;-3;-2;-2;10;10;14;16;17;22;22;24;26;27;30;30;30;33;34;36;39;42;48;57;57;61;68;68
22;41;23;39;30;38;7;41;17;45;44;48;27;57;30;69;51;67;41;77;58;60;42;54;29;58;31;30;68;43;32;63;27;26;76;48;26;27;27;29;30;30;31;32;41;42;43;44;45;48;48;51;54;57;58;58;60;63;67;68;69;76;77
3;2;13;7;6;11;32;38;6;6;2;-4;20;22;6;-2;1;4;32;23;-8;1;11;17;36;31;3;28;40;1;22;35;-1;43;31;3;-8;-4;-2;-1;1;1;1;2;3;3;4;6;6;11;17;20;22;22;23;28;31;31;32;35;36;40;43
43;39;49;46;12;46;29;44;45;69;49;83;53;79;74;73;46;74;67;76;79;93;59;85;61;77;74;55;86;74;41;37;43;73;83;71;37;41;43;46;49;53;55;59;61;67;69;71;73;73;74;74;74;74;76;77;79;79;83;83;85;86;93
30;18;36;32;31;26;47;36;30;53;58;48;74;61;40;42;33;36;61;45;29;48;55;54;71;58;47;60;67;58;69;52;46;72;45;45;29;33;36;40;42;45;45;45;46;47;48;48;52;53;54;55;58;58;58;60;61;61;67;69;71;72;74
37;0;28;46;5;46;28;49;0;69;30;75;57;73;36;42;-14;40;10;32;-19;58;15;62;41;65;24;68;89;43;27;51;-4;56;89;34;-19;-14;-4;10;15;24;27;30;32;34;36;40;41;42;43;51;56;57;58;62;65;68;69;73;75;89;89
17;41;26;16;37;8;48;13;10;21;39;23;46;23;14;47;73;41;86;50;34;23;59;34;63;20;17;64;9;12;82;37;33;52;19;15;9;12;14;15;17;19;20;21;23;23;23;33;34;34;37;39;41;46;47;50;52;59;63;64;73;82;86
33;15;46;27;33;38;13;14;3;43;55;55;30;29;25;28;31;39;11;27;11;73;75;71;58;47;48;24;31;10;34;34;24;42;47;38;10;11;11;24;24;25;27;28;29;30;31;31;34;34;38;39;42;43;47;47;48;55;55;58;71;73;75
48;25;30;18;18;8;6;12;34;59;55;48;50;41;67;32;25;20;13;17;47;34;41;32;30;37;58;10;21;39;12;21;35;7;10;22;7;10;10;12;13;17;20;21;21;22;25;30;32;32;34;35;37;39;41;41;47;48;50;55;58;59;67
42;49;19;29;8;9;7;2;25;55;31;46;43;32;63;70;44;49;53;41;69;42;16;9;22;7;24;33;25;52;8;-8;16;-3;-6;19;-8;-6;-3;7;8;9;16;16;19;22;24;25;31;32;33;41;42;43;44;46;49;52;53;55;63;69;70
18;28;38;43;12;46;10;12;22;42;18;53;27;19;29;59;28;70;21;30;48;77;38;83;31;50;45;48;35;61;4;7;27;41;46;59;4;7;18;19;21;27;27;28;29;30;31;35;38;41;42;45;46;48;48;50;53;59;59;61;70;77;83
43;45;40;4;0;44;33;29;10;35;41;71;56;54;46;46;41;72;62;56;38;38;38;84;67;69;47;18;19;4;33;20;-4;70;59;50;-4;4;18;19;20;33;35;38;38;38;41;41;46;46;47;50;54;56;56;59;62;67;69;70;71;72;84
32;26;5;5;24;34;21;41;21;37;36;64;36;63;35;14;37;56;46;61;43;3;19;22;18;36;17;23;40;26;41;60;31;52;67;55;3;14;17;18;19;22;23;26;31;35;36;36;36;37;37;40;41;43;46;52;55;56;60;61;63;64;67
29;8;48;49;12;25;41;20;9;58;21;51;62;40;36;45;19;13;44;20;17;82;59;68;76;68;43;90;57;45;43;22;17;60;41;18;13;17;17;18;19;20;21;22;36;40;41;43;43;44;45;45;51;57;58;59;60;62;68;68;76;82;90
11;28;26;47;45;19;28;3;42;45;37;15;31;6;53;57;61;34;38;20;65;68;56;41;52;14;60;58;39;88;69;39;87;47;20;54;6;14;15;20;20;31;34;37;38;39;39;41;45;47;52;53;54;56;57;58;60;61;65;68;69;87;88
35;11;28;44;13;1;8;19;15;60;45;28;31;54;43;52;7;3;-1;20;11;64;23;12;29;35;24;41;63;52;17;18;17;-4;7;15;-4;-1;3;7;7;11;12;15;17;17;18;20;23;24;28;29;31;35;41;43;45;52;52;54;60;63;64
28;49;3;11;16;13;22;46;19;23;28;29;31;71;43;51;47;52;60;92;51;-5;12;12;13;36;13;26;39;18;19;62;34;24;55;26;-5;12;12;13;13;18;19;23;24;26;26;28;29;31;34;36;39;43;47;51;51;52;55;60;62;71;92
18;3;24;33;0;9;9;44;27;44;3;13;12;57;41;19;-17;1;11;32;18;49;7;27;24;68;39;38;75;47;7;44;12;2;44;26;-17;1;2;3;7;7;11;12;12;13;18;19;24;26;27;32;38;39;41;44;44;44;47;49;57;68;75
48;12;38;20;35;43;21;45;31;53;68;87;65;81;69;12;27;46;14;50;24;54;58;80;40;70;60;31;46;43;44;63;64;47;80;74;12;14;24;27;31;40;43;44;46;46;47;50;53;54;58;60;63;64;65;68;69;70;74;80;80;81;87
23;7;47;16;5;15;29;37;29;25;25;37;41;54;49;13;8;8;34;44;21;44;38;61;76;74;69;31;52;31;16;32;18;39;38;44;8;8;13;16;18;21;25;25;31;31;32;34;37;38;38;39;41;44;44;44;49;52;54;61;69;74;76
19;18;26;12;26;39;7;14;12;19;37;46;22;27;14;20;44;46;7;12;12;36;41;49;25;22;19;13;21;8;26;37;34;28;52;45;7;8;12;12;13;14;19;19;20;21;22;22;25;26;27;28;34;36;37;37;41;44;45;46;46;49;52
9;20;23;20;39;31;10;8;46;12;43;37;5;1;52;25;56;34;13;21;59;32;56;48;19;18;65;23;10;52;32;40;78;33;36;61;1;5;10;12;13;18;19;21;23;25;32;32;33;34;36;37;40;43;48;52;52;56;56;59;61;65;78
49;25;13;43;30;21;16;31;26;91;63;54;62;67;66;63;50;34;22;50;31;47;26;33;11;35;31;45;66;50;26;50;37;22;47;32;11;22;22;26;26;31;31;32;33;34;35;37;45;47;47;50;50;50;50;54;62;63;63;66;66;67;91
0;1;0;38;13;1;7;13;8;30;4;0;-3;9;2;29;-3;-11;5;-2;2;23;12;-8;-6;4;-3;38;41;26;7;19;20;-7;0;0;-11;-8;-7;-6;-3;-3;-3;-2;0;0;0;2;2;4;4;5;7;9;12;19;20;23;26;29;30;38;41
46;5;39;48;23;29;13;38;18;91;59;57;59;65;56;34;12;28;15;23;8;76;43;53;32;61;37;48;69;49;17;55;36;24;49;30;8;12;15;17;23;24;28;30;32;34;36;37;43;48;49;49;53;55;56;57;59;59;61;65;69;76;91
20;37;31;10;20;8;6;0;27;15;28;10;12;16;36;37;47;32;40;26;64;25;36;20;33;30;47;-1;3;30;20;2;47;3;5;33;-1;2;3;3;5;10;12;15;16;20;20;25;26;28;30;30;32;33;33;36;36;37;40;47;47;47;64
2;16;27;49;9;18;6;24;43;44;1;3;-7;24;41;58;21;22;13;37;43;57;21;37;22;31;57;51;66;81;10;33;45;6;29;46;-7;1;3;6;10;13;21;21;22;22;24;29;31;33;37;37;41;43;44;45;46;51;57;57;58;66;81
44;12;14;5;46;27;4;28;29;31;72;69;28;56;53;10;51;38;16;35;23;16;58;22;7;39;40;4;18;19;31;57;65;18;52;40;4;7;10;16;16;18;18;19;22;23;28;31;31;35;38;39;40;40;51;52;53;56;57;58;65;69;72
33;16;19;11;27;37;32;27;11;29;49;51;54;52;34;20;41;45;34;26;23;24;32;51;46;46;26;35;21;10;57;47;35;51;53;29;10;20;21;23;24;26;26;29;29;32;34;34;35;35;41;45;46;46;47;49;51;51;51;52;53;54;57
19;29;2;48;13;43;29;37;32;51;17;58;33;52;39;59;31;72;40;59;54;49;10;33;14;26;15;57;70;80;31;48;35;66;79;64;10;14;15;17;26;31;31;33;33;35;39;40;48;49;51;52;54;57;58;59;59;64;66;70;72;79;80
35;22;45;24;30;12;5;18;46;42;45;27;22;35;81;38;50;23;12;23;68;49;63;43;42;61;78;20;35;58;17;38;72;2;26;49;2;12;17;20;22;23;23;26;27;35;35;38;38;42;42;43;45;49;49;50;58;61;63;68;72;78;81
24;24;3;26;27;34;46;10;33;34;40;46;64;15;38;42;34;57;50;34;39;9;29;18;46;1;17;62;36;55;70;36;54;72;25;47;1;9;15;17;18;25;29;34;34;34;36;36;38;39;40;42;46;46;47;50;54;55;57;62;64;70;72
27;29;12;30;22;33;15;16;16;46;43;51;39;40;42;50;32;48;25;39;41;24;21;27;7;10;21;34;27;31;24;23;35;43;32;30;7;10;21;21;23;24;24;25;27;27;30;31;32;32;34;35;39;39;40;41;42;43;43;46;48;50;51
22;33;22;37;22;37;24;44;47;40;29;59;39;50;60;55;53;50;39;66;64;44;25;56;32;51;66;54;63;78;26;52;64;52;79;75;25;26;29;32;39;39;40;44;50;50;51;52;52;53;54;55;56;59;60;63;64;64;66;66;75;78;79
43;32;6;28;46;39;49;46;13;69;69;78;76;69;39;42;73;69;67;58;35;30;35;38;38;33;17;57;66;28;87;79;56;68;71;34;17;28;30;33;34;35;35;38;38;39;42;56;57;58;66;67;68;69;69;69;69;71;73;76;78;79;87
45;32;3;48;3;43;40;16;2;76;35;69;76;47;47;74;28;55;71;31;19;33;2;31;23;-1;-10;76;60;37;23;5;3;79;49;40;-10;-1;2;3;5;19;23;23;28;31;31;33;35;37;40;47;47;49;55;60;69;71;74;76;76;76;79
31;3;17;26;16;45;42;0;6;49;32;56;60;11;28;19;5;43;36;3;5;33;19;57;39;-3;11;65;22;20;54;9;22;79;43;44;-3;3;5;5;9;11;11;19;19;20;22;22;28;32;33;36;39;43;43;44;49;54;56;57;60;65;79
0;41;37;30;13;44;29;16;21;23;3;39;28;9;14;65;54;70;51;52;54;56;40;67;63;34;54;44;29;31;27;28;15;63;44;62;3;9;14;15;23;27;28;28;29;31;34;39;40;44;44;51;52;54;54;54;56;62;63;63;65;67;70
32;45;16;20;45;46;26;35;40;42;68;77;57;55;59;47;75;89;58;77;81;24;46;56;41;32;55;26;38;49;53;80;77;66;78;71;24;26;32;38;41;42;46;47;49;53;55;55;56;57;58;59;66;68;71;75;77;77;77;78;80;81;89
33;43;44;8;45;10;35;23;8;32;72;32;68;51;40;48;82;37;61;52;47;47;84;40;77;61;37;28;27;5;67;53;38;42;20;12;5;12;20;27;28;32;32;37;37;38;40;40;42;47;47;48;51;52;53;61;61;67;68;72;77;82;84
26;3;42;31;7;16;11;0;45;37;28;42;29;14;51;21;7;18;4;-9;46;53;32;54;50;28;86;42;22;61;11;4;41;27;-1;44;-9;-1;4;4;7;11;14;18;21;22;27;28;28;29;32;37;41;42;42;44;46;50;51;53;54;61;86
15;11;47;27;14;41;33;36;39;42;19;40;30;40;36;38;21;37;25;37;31;63;50;70;78;83;76;58;47;52;28;34;40;54;71;78;19;21;25;28;30;31;34;36;37;37;38;40;40;40;42;47;50;52;54;58;63;70;71;76;78;78;83
46;37;34;8;33;0;48;0;5;42;63;38;78;30;35;29;65;23;82;31;37;30;57;26;77;14;21;49;8;3;68;21;27;35;-16;-9;-16;-9;3;8;14;21;21;23;26;27;29;30;30;31;35;35;37;38;42;49;57;63;65;68;77;78;82
14;46;48;41;42;17;8;44;35;47;49;18;19;42;33;70;75;43;49;81;62;80;90;62;52;73;81;41;76;57;49;68;62;23;54;43;18;19;23;33;41;42;43;43;47;49;49;49;52;54;57;62;62;62;68;70;73;75;76;80;81;81;90
36;35;31;16;43;14;16;23;23;44;69;35;51;50;45;45;76;36;49;42;44;38;57;29;30;34;44;32;24;33;59;46;60;26;33;24;24;24;26;29;30;32;33;33;34;35;36;38;42;44;44;44;45;45;46;49;50;51;57;59;60;69;76
37;29;42;19;46;45;18;43;49;54;81;82;50;60;84;33;57;63;30;66;68;55;77;87;41;81;73;34;48;66;44;77;85;54;68;82;30;33;34;41;44;48;50;54;54;55;57;60;63;66;66;68;68;73;77;77;81;81;82;82;84;85;87
14;41;19;45;46;14;45;44;19;57;55;17;57;51;19;86;69;43;78;66;51;56;48;15;61;59;24;77;84;57;82;84;59;46;44;30;15;17;19;24;30;43;44;46;48;51;51;55;56;57;57;57;59;59;61;66;69;77;78;82;84;84;86
20;42;38;29;1;40;18;23;42;33;21;42;27;26;60;57;28;62;40;50;76;53;24;59;41;55;66;29;41;58;8;14;40;50;46;68;8;14;21;24;26;27;28;29;33;40;40;41;41;42;46;50;50;53;55;57;58;59;60;62;66;68;76
12;14;15;49;35;5;13;30;21;49;44;9;6;23;33;50;32;13;24;27;29;48;44;20;9;26;24;54;72;52;32;47;46;1;15;6;1;6;6;9;9;13;15;20;23;24;24;26;27;29;32;32;33;44;44;46;47;48;49;50;52;54;72
31;14;31;15;49;45;35;44;33;45;67;71;56;60;61;17;57;58;46;42;45;30;75;64;64;64;53;45;39;28;68;74;82;65;73;75;17;28;30;39;42;45;45;45;46;53;56;57;58;60;61;64;64;64;65;67;68;71;73;74;75;75;82
12;47;39;17;19;47;48;5;17;13;29;43;53;11;26;45;49;78;76;41;60;38;55;73;72;26;44;64;8;30;48;11;22;81;44;56;8;11;11;13;22;26;26;29;30;38;41;43;44;44;45;48;49;53;55;56;60;64;72;73;76;78;81
19;3;8;9;8;32;0;8;33;15;20;32;6;20;50;-2;-8;31;-9;-3;27;3;11;32;-8;-3;29;4;4;26;-4;8;35;31;25;45;-9;-8;-8;-4;-3;-3;-2;3;4;4;6;8;11;15;20;20;25;26;27;29;31;31;32;32;35;45;50
15;16;42;42;26;40;28;13;32;55;22;40;39;15;32;45;24;50;39;9;47;74;52;66;60;45;57;64;50;59;47;20;51;57;47;62;9;15;20;22;24;32;39;39;40;45;45;47;47;47;50;50;51;52;55;57;57;59;60;62;64;66;74
47;12;25;35;11;22;4;25;45;79;55;59;31;58;87;40;3;32;16;22;56;50;32;39;17;34;59;39;42;68;14;25;42;19;33;59;3;14;16;17;19;22;25;31;32;32;33;34;39;39;40;42;42;50;55;56;58;59;59;59;68;79;87
13;20;16;15;7;24;28;15;18;13;6;29;29;14;25;29;27;30;45;27;34;12;4;24;27;25;22;26;29;24;32;9;9;33;22;29;4;6;9;9;12;13;14;22;22;24;24;25;25;26;27;27;27;29;29;29;29;29;30;32;33;34;45
46;15;12;44;45;19;15;26;27;82;75;60;48;69;63;49;52;33;15;39;37;41;54;14;23;33;29;40;67;53;59;56;60;31;36;34;14;15;23;29;31;33;33;34;36;37;39;40;41;48;49;52;53;54;56;59;60;60;63;67;69;75;82
49;4;2;6;45;2;5;24;21;51;79;32;47;69;67;-1;35;4;0;20;23;3;44;3;0;12;17;1;10;25;42;57;65;5;17;3;-1;0;0;1;3;3;3;4;5;10;12;17;17;20;23;25;32;35;42;44;47;51;57;65;67;69;79
15;32;4;4;4;24;11;24;39;11;17;30;6;38;54;25;26;56;33;53;62;-8;6;17;3;15;28;14;18;36;15;12;39;21;36;50;-8;3;6;6;11;12;14;15;15;17;17;18;21;25;26;28;30;33;36;36;38;39;50;53;54;56;62
49;32;3;47;12;44;29;7;11;80;60;87;65;46;55;63;24;73;54;33;38;35;15;33;14;8;7;63;41;54;35;9;10;58;39;53;7;8;9;10;14;15;24;33;33;35;35;38;39;41;46;53;54;54;55;58;60;63;63;65;73;80;87
15;3;18;34;18;49;22;1;44;45;13;48;24;5;54;36;21;48;5;-5;46;39;18;57;36;17;48;49;35;71;21;16;58;57;30;78;-5;5;5;13;16;17;18;21;21;24;30;35;36;36;39;45;46;48;48;48;49;54;57;57;58;71;78
45;30;46;14;26;46;16;17;35;50;67;75;52;53;69;42;56;59;45;44;53;42;64;72;48;53;81;15;28;48;38;38;43;42;44;72;15;28;38;38;42;42;42;43;44;44;45;48;48;50;52;53;53;53;56;59;64;67;69;72;72;75;81
8;44;12;35;23;30;27;27;49;32;16;38;32;18;43;59;52;69;71;64;90;30;27;23;27;30;45;59;42;74;34;34;66;38;37;60;16;18;23;27;27;30;30;32;32;34;34;37;38;38;42;43;45;52;59;59;60;64;66;69;71;74;90
43;44;17;29;4;24;27;47;27;68;40;65;65;77;67;55;40;65;53;82;63;40;17;35;24;58;37;45;71;47;31;43;12;39;60;43;12;17;24;31;35;37;39;40;40;40;43;43;45;47;53;55;58;60;63;65;65;65;67;68;71;77;82
26;28;39;1;27;29;2;38;20;12;51;44;28;58;29;13;55;43;12;63;29;34;56;61;36;71;55;-13;21;4;18;52;36;26;48;32;-13;4;12;12;13;18;21;26;28;29;29;32;34;36;36;43;44;48;51;52;55;55;56;58;61;63;71
