q0p0;q0p1;q0p2;q1p0;q1p1;q1p2;q2p0;q2p1;q2p2;s[0, 3];s[0, 4];s[0, 5];s[0, 6];s[0, 7];s[0, 8];s[1, 3];s[1, 4];s[1, 5];s[1, 6];s[1, 7];s[1, 8];s[2, 3];s[2, 4];s[2, 5];s[2, 6];s[2, 7];s[2, 8];s[3, 6];s[3, 7];s[3, 8];s[4, 6];s[4, 7];s[4, 8];s[5, 6];s[5, 7];s[5, 8];cost_ranking 0;cost_ranking 1;cost_ranking 2;cost_ranking 3;cost_ranking 4;cost_ranking 5;cost_ranking 6;cost_ranking 7;cost_ranking 8;cost_ranking 9;cost_ranking 10;cost_ranking 11;cost_ranking 12;cost_ranking 13;cost_ranking 14;cost_ranking 15;cost_ranking 16;cost_ranking 17;cost_ranking 18;cost_ranking 19;cost_ranking 20;cost_ranking 21;cost_ranking 22;cost_ranking 23;cost_ranking 24;cost_ranking 25;cost_ranking 26
13;49;38;7;4;49;32;49;27;9;17;46;42;59;37;47;33;94;61;85;66;31;23;82;57;76;60;20;53;31;27;34;13;65;84;57;9;13;17;20;23;27;31;31;33;34;37;42;46;47;53;57;57;59;60;61;65;66;76;82;84;85;94
12;24;22;21;21;45;0;26;17;32;13;51;6;29;21;44;31;59;15;40;37;28;42;58;17;35;25;4;31;30;18;37;37;37;57;52;4;6;13;15;17;18;21;25;28;29;30;31;31;32;35;37;37;37;37;40;42;44;51;52;57;58;59
37;26;44;16;16;5;2;0;42;35;33;24;34;26;69;22;24;17;20;23;68;40;43;33;38;34;69;9;12;48;13;9;38;-2;-1;34;-2;-1;9;9;12;13;17;20;22;23;24;24;26;33;33;34;34;34;35;38;38;40;43;48;68;69;69
25;43;26;15;7;13;40;39;12;21;30;27;56;63;24;46;46;36;70;77;35;27;17;36;63;65;34;49;35;18;37;40;13;36;47;10;10;13;17;18;21;24;27;27;30;34;35;35;36;36;36;37;40;46;46;47;49;56;63;63;65;70;77
39;1;8;29;2;23;38;30;34;63;35;50;59;63;59;16;-7;24;21;21;33;32;0;28;46;34;34;64;40;50;31;24;25;49;47;37;-7;0;16;21;21;24;24;25;28;31;32;33;34;34;35;37;40;46;47;49;50;50;59;59;63;63;64
30;10;47;23;8;23;9;14;37;51;23;45;23;24;66;23;1;29;4;19;32;56;47;62;43;60;72;18;18;51;6;6;25;30;23;41;1;4;6;6;18;18;19;23;23;23;23;24;25;29;30;32;41;43;45;47;51;51;56;60;62;66;72
22;16;26;38;34;5;44;6;30;60;54;18;55;12;52;35;45;6;48;2;46;61;49;15;57;25;50;76;42;49;65;39;58;45;0;16;0;2;6;12;15;16;18;25;35;39;42;45;45;46;48;49;49;50;52;54;55;57;58;60;61;65;76
29;12;1;12;37;2;28;28;49;22;46;17;38;38;60;21;45;11;37;32;44;11;26;-15;16;13;34;27;27;55;60;57;72;16;21;46;-15;11;11;13;16;16;17;21;21;22;26;27;27;32;34;37;38;38;44;45;46;46;55;57;60;60;72
32;19;2;29;42;11;0;27;38;44;72;37;18;48;69;29;52;20;6;34;37;18;24;9;2;12;39;28;55;63;41;52;73;-4;37;34;-4;2;6;9;12;18;18;20;24;28;29;34;34;37;37;37;39;41;44;48;52;52;55;63;69;72;73
33;11;6;35;43;25;5;47;20;59;60;38;33;68;52;39;34;26;-2;51;18;28;31;11;-5;37;17;38;62;53;41;78;47;23;64;28;-5;-2;11;17;18;23;26;28;28;31;33;34;37;38;38;39;41;47;51;52;53;59;60;62;64;68;78
2;48;1;47;31;33;30;41;17;33;17;23;31;32;4;89;74;66;76;74;48;29;20;25;30;23;4;66;76;64;54;55;42;63;62;31;4;4;17;20;23;23;25;29;30;31;31;32;33;42;48;54;55;62;63;64;66;66;74;74;76;76;89
46;33;38;39;35;49;46;16;40;68;70;83;76;42;77;64;51;79;70;46;66;63;58;70;71;39;62;68;36;63;79;45;69;92;62;69;36;39;42;45;46;51;58;62;62;63;63;64;66;68;68;69;69;70;70;70;71;76;77;79;79;83;92
40;28;29;11;17;44;34;32;28;39;50;65;63;72;55;25;44;53;44;41;48;36;46;60;51;50;42;32;31;22;42;34;29;71;70;72;22;25;29;31;32;34;36;39;41;42;42;44;44;46;48;50;50;51;53;55;60;63;65;70;71;72;72
12;4;33;1;37;13;38;14;23;11;36;6;34;19;21;-13;37;-3;25;3;9;16;55;37;54;31;50;31;12;10;61;49;42;33;16;25;-13;-3;3;6;9;10;11;12;16;16;19;21;25;25;31;31;33;34;36;37;37;42;49;50;54;55;61
6;28;21;29;32;28;42;36;14;21;34;33;40;36;10;41;46;54;66;60;33;35;39;32;43;39;15;59;50;39;61;48;46;52;54;26;10;15;21;26;32;33;33;34;35;36;39;39;39;40;41;43;46;46;48;50;52;54;54;59;60;61;66
12;28;3;33;37;12;35;30;46;41;43;24;30;37;58;50;55;22;59;45;68;20;32;2;19;16;38;56;60;69;53;55;63;28;27;56;2;16;19;20;22;24;27;28;30;32;37;38;41;43;45;50;53;55;55;56;56;58;59;60;63;68;69
27;7;4;43;6;29;23;11;26;54;15;39;45;24;45;43;-5;24;10;4;18;38;7;22;23;2;12;65;38;68;23;11;28;38;31;50;-5;2;4;7;10;11;12;15;18;22;23;23;24;24;28;31;38;38;38;39;43;45;45;50;54;65;68
44;30;1;46;43;3;46;0;12;83;76;32;78;42;44;63;70;33;73;27;28;44;25;-3;27;-8;11;91;44;55;89;40;43;36;-17;11;-17;-8;-3;11;11;25;27;27;28;32;33;36;40;42;43;44;44;44;55;63;70;73;76;78;83;89;91
39;43;4;49;43;10;13;7;12;80;77;49;48;36;31;74;69;42;49;46;55;37;32;-1;-3;-8;-1;52;43;42;37;35;36;7;13;7;-8;-3;-1;-1;7;7;13;31;32;35;36;36;37;37;42;42;43;46;48;49;49;52;55;69;74;77;80
20;36;49;46;41;32;38;42;20;65;54;32;44;44;34;62;76;50;57;62;39;91;70;81;79;73;52;79;70;56;68;82;56;58;67;39;32;34;39;39;44;44;50;52;54;56;56;57;58;62;62;65;67;68;70;70;73;76;79;79;81;82;91
31;31;12;17;1;27;36;32;12;36;28;56;47;49;43;39;20;43;64;58;23;28;5;26;29;37;6;43;29;14;36;13;-3;51;49;30;-3;5;6;13;14;20;23;26;28;28;29;29;30;36;36;37;39;43;43;43;47;49;49;51;56;58;64
28;7;39;40;39;10;23;47;1;57;51;29;31;67;21;31;42;3;23;40;5;59;66;43;46;66;25;54;69;34;50;70;33;27;50;-5;-5;3;5;21;23;25;27;29;31;31;33;34;40;42;43;46;50;50;51;54;57;59;66;66;67;69;70
46;13;29;27;9;29;13;17;20;70;46;73;58;46;47;34;18;26;18;19;15;52;23;57;35;39;33;21;30;42;10;23;19;23;35;47;10;15;18;18;19;19;21;23;23;23;26;30;33;34;35;35;39;42;46;46;47;47;52;57;58;70;73
17;39;14;28;47;12;26;26;31;30;64;14;27;38;28;66;73;42;53;63;58;29;41;7;24;37;30;36;41;58;65;69;64;33;38;28;7;14;24;27;28;28;29;30;30;33;36;37;38;38;41;41;42;53;58;58;63;64;64;65;66;69;73
20;44;35;46;38;42;36;42;3;64;49;55;41;47;4;84;63;82;61;81;32;81;59;57;57;60;38;67;79;38;60;68;34;71;83;45;4;32;34;38;38;41;45;47;49;55;57;57;59;60;60;61;63;64;67;68;71;79;81;81;82;83;84
49;0;42;21;19;8;30;30;2;57;57;54;71;77;35;13;10;0;23;19;-18;51;52;41;64;52;33;44;40;5;31;41;5;26;29;6;-18;0;5;5;6;10;13;19;23;26;29;31;33;35;40;41;41;44;51;52;52;54;57;57;64;71;77
13;36;22;21;24;2;43;24;21;17;32;-3;46;27;33;51;53;33;63;58;49;39;34;21;52;35;24;55;34;40;55;47;25;36;8;13;-3;8;13;17;21;24;25;27;32;33;33;34;34;35;36;39;40;46;47;49;51;52;53;55;55;58;63
44;38;37;46;29;32;17;16;45;73;69;65;50;42;70;76;51;68;37;40;72;78;52;55;48;42;81;53;50;77;37;31;70;45;38;68;31;37;37;38;40;42;42;45;48;50;50;51;52;53;55;65;68;68;69;70;70;72;73;76;77;78;81
11;38;2;18;48;0;9;17;2;15;51;-1;11;14;5;48;79;32;44;51;21;8;49;-8;3;7;-16;25;32;14;38;60;38;-2;8;-8;-16;-8;-8;-2;-1;3;5;7;8;8;11;14;14;15;21;25;32;32;38;38;44;48;49;51;51;60;79
47;48;9;31;11;19;0;49;34;69;51;57;36;82;64;70;53;52;31;89;73;32;5;28;-1;44;43;15;72;63;5;50;45;9;63;40;-1;5;5;9;15;28;31;32;36;40;43;44;45;50;51;52;53;57;63;63;64;69;70;72;73;82;89
42;30;24;25;4;0;48;31;16;58;27;27;85;55;45;41;26;27;74;42;37;48;18;23;57;35;40;64;47;39;51;24;19;38;11;1;1;11;18;19;23;24;26;27;27;27;35;37;38;39;40;41;42;45;47;48;51;55;57;58;64;74;85
29;18;44;20;39;31;41;42;38;43;54;41;65;58;67;24;46;37;56;42;55;55;63;71;84;72;65;57;60;46;73;72;63;62;65;65;24;37;41;42;43;46;46;54;55;55;56;57;58;60;62;63;63;65;65;65;65;67;71;72;72;73;84
35;21;8;3;35;38;36;12;31;30;50;66;60;33;49;22;36;49;52;13;36;-9;43;46;39;8;30;39;11;23;67;33;57;72;30;56;-9;8;11;13;22;23;30;30;30;33;33;36;36;39;39;43;46;49;49;50;52;56;57;60;66;67;72
13;24;33;10;19;17;10;19;29;20;28;28;15;32;42;28;41;26;28;42;46;40;40;40;37;50;59;0;23;31;15;38;39;12;27;40;0;12;15;15;20;23;26;27;28;28;28;28;31;32;37;38;39;40;40;40;40;41;42;42;46;50;59
21;40;13;5;27;32;44;26;39;12;46;33;64;29;59;28;53;66;70;54;61;10;40;33;52;34;40;37;13;25;51;35;60;74;53;65;10;12;13;25;28;29;33;33;34;35;37;40;40;46;51;52;53;53;54;59;60;61;64;65;66;70;74
49;7;1;43;32;27;30;48;36;73;71;64;65;82;82;50;28;15;25;52;43;38;14;26;22;30;24;62;72;63;57;70;63;43;75;50;14;15;22;24;25;26;28;30;38;43;43;50;50;52;57;62;63;63;64;65;70;71;72;73;75;82;82
9;24;33;7;0;49;35;21;43;16;3;43;31;28;32;17;9;61;51;27;54;24;20;68;55;41;73;26;22;43;30;5;29;64;60;90;3;5;9;16;17;20;22;24;26;27;28;29;30;31;32;41;43;43;51;54;55;60;61;64;68;73;90
31;2;15;4;35;24;24;16;19;17;65;47;53;36;38;6;21;24;12;15;8;17;30;21;39;25;17;10;7;3;56;45;51;46;25;34;3;6;7;8;10;12;15;17;17;17;21;21;24;25;25;30;34;36;38;39;45;46;47;51;53;56;65
11;0;46;30;38;22;44;21;11;27;31;14;52;25;4;16;27;11;38;9;-9;61;68;59;85;52;39;64;34;21;76;53;30;50;31;33;-9;4;9;11;14;16;21;25;27;27;30;31;31;33;34;38;39;50;52;52;53;59;61;64;68;76;85
26;38;9;24;25;33;10;15;24;47;49;50;24;38;45;49;46;56;40;42;62;29;27;34;-1;20;17;30;19;46;29;21;32;30;47;56;-1;17;19;20;21;24;27;29;29;30;30;32;34;38;40;42;45;46;46;47;47;49;49;50;56;56;62
17;30;13;25;20;1;25;11;8;30;17;18;22;24;15;38;37;21;49;26;21;21;15;5;34;11;8;41;18;20;30;14;27;7;8;-6;-6;5;7;8;8;11;14;15;15;17;18;18;20;21;21;21;22;24;26;27;30;30;34;37;38;41;49
3;31;32;28;47;25;10;14;3;23;38;10;-7;2;-7;51;64;50;31;43;23;57;70;41;34;45;33;33;33;21;43;50;38;32;29;18;-7;-7;2;10;18;21;23;23;29;31;32;33;33;33;34;38;38;41;43;43;45;50;50;51;57;64;70
6;8;8;11;18;15;15;22;34;0;10;18;4;16;36;14;24;3;4;27;37;7;16;16;9;24;35;10;14;28;17;38;41;15;31;31;0;3;4;4;7;9;10;10;14;14;15;16;16;16;17;18;24;24;27;28;31;31;35;36;37;38;41
10;26;2;23;25;32;37;33;13;25;19;41;28;35;20;35;51;47;48;52;37;6;12;17;22;28;1;45;50;25;43;44;31;59;50;29;1;6;12;17;19;20;22;25;25;28;28;29;31;35;35;37;41;43;44;45;47;48;50;50;51;52;59
13;5;16;19;33;37;36;43;6;22;44;42;38;37;8;10;31;24;31;28;-8;15;33;50;47;49;2;43;60;9;55;58;28;68;66;39;-8;2;8;9;10;15;22;24;28;28;31;31;33;37;38;39;42;43;44;47;49;50;55;58;60;66;68
29;20;14;28;32;24;46;0;46;42;45;47;71;12;70;39;37;36;57;7;52;42;28;22;49;-5;43;65;28;54;58;31;69;54;10;69;-5;7;10;12;22;28;28;31;36;37;39;42;42;43;45;47;49;52;54;54;57;58;65;69;69;70;71
35;6;17;3;21;8;32;1;40;32;52;42;63;16;71;5;19;0;19;-10;29;18;18;18;46;16;49;21;0;32;34;5;47;32;0;30;-10;0;0;0;5;5;16;16;18;18;18;19;19;21;29;30;32;32;32;34;42;46;47;49;52;63;71
7;27;22;24;42;1;48;22;5;11;42;-4;40;12;0;41;49;11;60;29;29;45;63;15;55;31;13;62;31;11;83;55;40;44;23;1;-4;0;1;11;11;11;12;13;15;23;29;29;31;31;40;40;41;42;44;45;49;55;55;60;62;63;83
41;45;39;28;42;14;40;0;31;59;83;46;72;39;64;53;82;49;69;31;64;51;67;36;78;20;53;65;24;51;76;41;72;34;0;29;0;20;24;29;31;34;36;39;41;46;49;51;51;53;53;59;64;64;65;67;69;72;72;76;78;82;83
18;43;48;25;29;22;24;22;27;40;45;22;26;30;27;61;62;56;53;56;61;53;67;61;62;59;66;30;38;37;35;39;45;40;32;47;22;26;27;30;30;32;35;37;38;39;40;40;45;45;47;53;53;56;56;59;61;61;61;62;62;66;67
46;37;43;19;18;41;10;41;24;46;54;83;48;79;65;46;55;60;39;62;57;60;57;67;33;69;49;9;42;34;24;42;35;33;79;48;9;24;33;33;34;35;39;42;42;46;46;48;48;49;54;55;57;57;60;60;62;65;67;69;79;79;83
22;42;3;43;8;5;16;41;21;52;23;13;25;59;26;72;30;40;42;76;52;34;-3;-9;1;39;16;44;67;44;10;49;24;5;37;16;-9;-3;1;5;10;13;16;16;23;24;25;26;30;34;37;39;40;42;44;44;49;52;52;59;67;72;76
19;11;23;34;45;31;29;44;41;40;62;41;36;56;40;33;39;40;37;39;47;52;67;51;40;63;50;52;73;60;64;81;76;43;57;71;33;36;37;39;39;40;40;40;40;41;43;47;50;51;52;52;56;57;60;62;63;64;67;71;73;76;81
10;7;1;31;27;25;5;21;44;33;21;33;-1;30;35;32;31;32;3;28;34;16;9;10;5;5;30;17;49;65;15;39;61;19;34;60;-1;3;5;5;9;10;15;16;17;19;21;28;30;30;31;32;32;33;33;34;34;35;39;49;60;61;65
32;44;23;44;15;29;35;46;41;75;32;55;62;70;55;78;52;69;75;88;74;52;28;48;40;62;53;74;90;75;45;42;36;51;64;61;28;32;36;40;42;45;48;51;52;52;53;55;55;61;62;62;64;69;70;74;74;75;75;75;78;88;90
26;7;31;19;28;20;11;27;48;37;36;32;29;53;69;13;21;11;1;19;49;43;51;38;40;47;78;17;33;47;32;47;56;22;29;63;1;11;13;17;19;21;22;29;29;32;32;33;36;37;38;40;43;47;47;47;49;51;53;56;63;69;78
46;3;38;36;23;35;14;5;11;63;57;75;40;38;39;31;12;35;16;-9;6;55;52;68;35;25;40;45;27;47;29;26;33;31;26;44;-9;6;12;16;25;26;26;27;29;31;31;33;35;35;38;39;40;40;44;45;47;52;55;57;63;68;75
11;36;11;19;36;12;20;23;3;10;43;4;27;26;-6;49;62;39;56;57;30;12;39;13;15;22;2;36;35;4;37;40;36;19;28;11;-6;2;4;4;10;11;12;13;15;19;22;26;27;28;30;35;36;36;37;39;39;40;43;49;56;57;62
26;4;33;14;24;29;9;16;11;36;32;50;15;23;30;7;28;19;9;0;4;32;43;51;41;47;38;3;12;12;21;23;16;32;26;28;0;3;4;7;9;12;12;15;16;19;21;23;23;26;28;28;30;32;32;32;36;38;41;43;47;50;51
26;16;36;4;29;7;4;28;33;19;50;27;15;42;44;10;33;3;13;39;38;24;54;27;22;55;66;4;32;36;27;40;59;9;25;26;3;4;9;10;13;15;19;22;24;25;26;27;27;27;32;33;36;38;39;40;42;44;50;54;55;59;66
5;32;8;15;1;38;5;41;42;4;-7;38;3;43;40;44;29;69;35;70;67;23;-9;41;-5;44;47;20;47;53;-4;35;27;31;79;72;-9;-7;-5;-4;3;4;20;23;27;29;31;35;35;38;40;41;43;44;44;47;47;53;67;69;70;72;79
31;1;39;9;27;9;2;1;2;21;58;40;33;15;29;9;28;8;-10;-16;-5;36;59;34;37;21;27;-7;8;2;12;19;14;-4;-3;-6;-16;-10;-7;-6;-5;-4;-3;2;8;8;9;12;14;15;19;21;21;27;28;29;33;34;36;37;40;58;59
1;18;36;35;38;44;0;41;43;32;26;39;-2;26;44;45;50;44;18;41;45;54;69;74;35;61;74;15;56;77;31;72;65;28;76;74;-2;15;18;26;26;28;31;32;35;39;41;44;44;45;45;50;54;56;61;65;69;72;74;74;74;76;77
32;17;5;48;42;34;37;46;19;71;54;52;56;68;49;60;59;44;39;59;25;41;31;25;42;51;6;69;92;49;70;86;53;61;70;52;6;25;25;31;39;41;42;44;49;49;51;52;52;53;54;56;59;59;60;61;68;69;70;70;71;86;92
32;21;5;43;14;44;25;29;39;66;31;57;54;41;66;52;17;50;26;34;58;31;12;45;11;15;31;62;68;63;39;31;50;55;71;78;11;12;15;17;26;31;31;31;31;34;39;41;45;50;50;52;54;55;57;58;62;63;66;66;68;71;78
36;26;20;16;38;10;33;46;27;39;54;40;52;68;51;42;47;21;40;61;50;30;50;17;46;49;45;29;56;23;66;82;63;34;41;36;17;21;23;29;30;34;36;39;40;40;41;42;45;46;47;49;50;50;51;52;54;56;61;63;66;68;82
47;14;11;44;13;35;22;33;11;85;44;69;50;79;56;51;7;43;32;37;14;36;22;46;16;30;5;50;74;54;24;44;10;46;51;38;5;7;10;14;16;22;24;30;32;36;37;38;43;44;44;46;46;50;50;51;51;54;56;69;74;79;85
34;15;32;28;19;22;48;17;17;43;46;45;66;35;39;29;30;22;43;23;22;54;51;47;66;44;44;74;44;43;56;36;26;68;37;29;22;22;23;26;29;29;30;35;36;37;39;43;43;43;44;44;44;45;46;47;51;54;56;66;66;68;74
27;29;3;20;44;37;11;19;25;39;51;55;28;37;44;31;69;63;22;36;50;10;38;33;4;20;26;25;39;28;53;49;60;46;50;49;4;10;20;22;25;26;28;28;31;33;36;37;38;39;39;44;46;49;49;50;50;51;53;55;60;63;69
32;0;44;48;8;13;17;17;4;67;20;26;48;42;17;38;4;9;16;6;-13;84;47;43;41;47;44;45;64;45;7;22;-4;12;24;0;-13;-4;0;4;6;7;9;12;16;17;20;22;24;26;38;41;42;43;44;45;45;47;47;48;64;67;84
16;48;7;23;12;44;7;23;35;22;9;59;7;31;31;62;47;79;36;65;77;26;18;33;8;27;39;14;29;49;10;17;33;36;63;76;7;8;9;10;14;17;18;22;26;27;29;31;31;33;33;36;36;39;47;49;59;62;63;65;76;77;79
13;45;36;37;14;47;27;18;29;39;15;47;38;26;42;74;47;84;60;62;68;72;33;72;53;51;52;59;44;50;38;27;37;58;53;56;15;26;27;33;37;38;38;39;42;44;47;47;50;51;52;53;53;56;58;59;60;62;68;72;72;74;84
7;6;47;34;42;40;24;12;48;27;38;31;31;0;38;29;46;31;15;5;53;61;86;85;70;48;90;40;26;64;59;37;79;64;48;68;0;5;15;26;27;29;31;31;31;37;38;38;40;46;48;48;53;59;61;64;64;68;70;79;85;86;90
2;3;0;34;19;0;47;14;38;30;16;-15;47;-2;39;19;5;-17;32;1;40;27;6;-4;40;-4;27;71;48;63;66;26;56;37;10;29;-17;-15;-4;-4;-2;1;5;6;10;16;19;26;27;27;29;30;32;37;39;40;40;47;48;56;63;66;71
45;46;21;14;28;18;44;15;48;47;53;62;72;54;80;54;61;58;81;43;80;22;44;35;59;32;63;44;15;55;54;34;75;62;32;50;15;22;32;32;34;35;43;44;44;47;50;53;54;54;54;55;58;59;61;62;62;63;72;75;80;80;81
26;44;37;21;3;15;45;12;18;44;22;28;51;30;37;60;35;50;81;38;54;39;36;44;64;33;41;53;27;19;44;13;21;56;17;20;13;17;19;20;21;22;27;28;30;33;35;36;37;38;39;41;44;44;44;50;51;53;54;56;60;64;81
8;29;33;11;43;7;42;18;18;0;40;-5;42;25;9;26;72;35;55;43;29;25;75;29;59;50;31;35;20;14;81;44;50;34;10;11;-5;0;9;10;11;14;20;25;25;26;29;29;31;34;35;35;40;42;43;44;50;50;55;59;72;75;81
38;3;17;35;49;42;41;33;31;61;85;79;65;53;69;30;42;30;25;24;14;43;59;54;41;44;47;72;63;56;74;63;77;69;70;56;14;24;25;30;30;41;42;43;44;47;53;54;56;56;59;61;63;63;65;69;69;70;72;74;77;79;85
31;35;8;34;15;48;10;22;40;64;38;76;37;33;53;58;38;73;31;56;74;27;14;51;10;24;33;35;41;68;23;36;37;51;70;78;10;14;23;24;27;31;33;33;35;36;37;37;38;38;41;51;51;53;56;58;64;68;70;73;74;76;78
30;15;10;17;47;26;15;41;46;42;64;42;34;62;60;17;45;40;29;53;59;13;43;27;12;40;38;16;51;46;58;71;84;32;58;71;12;13;16;17;27;29;32;34;38;40;40;42;42;43;45;46;51;53;58;58;59;60;62;64;71;71;84
46;43;28;17;10;47;34;40;21;56;50;88;75;71;48;41;33;79;65;68;63;44;26;60;42;56;48;45;57;26;33;41;30;71;74;60;26;26;30;33;33;41;41;42;44;45;48;48;50;56;56;57;60;60;63;65;68;71;71;74;75;79;88
6;28;30;6;45;9;40;45;25;11;41;7;46;34;19;26;55;27;53;70;43;36;58;34;56;68;36;41;46;23;78;88;62;44;34;23;7;11;19;23;23;26;27;34;34;34;36;36;41;41;43;44;46;46;53;55;56;58;62;68;70;78;88
23;31;41;44;0;16;25;41;42;53;14;27;32;50;55;64;30;34;44;62;69;66;23;42;60;82;79;52;67;82;13;29;35;26;49;55;13;14;23;26;27;29;30;32;34;35;42;44;49;50;52;53;55;55;60;62;64;66;67;69;79;82;82
12;4;11;38;24;46;21;46;5;50;28;57;16;57;0;36;9;46;18;31;-11;30;28;47;32;42;15;54;82;30;44;51;12;49;82;50;-11;0;9;12;15;16;18;28;28;30;30;31;32;36;42;44;46;47;49;50;50;51;54;57;57;82;82
24;29;38;34;36;41;9;33;30;57;58;58;13;49;53;58;51;54;24;61;57;53;62;65;47;62;67;42;65;58;31;62;52;48;62;55;13;24;31;42;47;48;49;51;52;53;53;54;55;57;57;58;58;58;58;61;62;62;62;62;65;65;67
23;39;37;22;42;19;6;5;22;44;50;22;22;27;37;45;70;58;25;37;52;46;66;47;31;24;55;11;18;33;47;29;46;17;6;36;6;11;17;18;22;22;24;25;27;29;31;33;36;37;37;44;45;46;46;47;47;50;52;55;58;66;70
6;14;37;40;23;49;36;25;36;45;17;41;42;22;34;41;33;52;46;25;48;73;48;83;72;44;63;68;65;68;48;28;49;81;71;75;17;22;25;28;33;34;41;41;42;44;45;46;48;48;48;49;52;63;65;68;68;71;72;73;75;81;83
20;25;15;3;42;15;42;11;15;16;55;23;59;20;21;15;51;23;64;32;22;13;51;10;53;21;28;32;10;14;76;33;45;39;23;24;10;10;13;14;15;16;20;21;21;22;23;23;23;24;28;32;32;33;39;45;51;51;53;55;59;64;76
47;6;21;24;32;27;44;33;37;51;73;66;75;78;70;27;31;24;47;29;33;33;37;31;64;34;41;50;49;53;68;56;50;61;40;56;24;27;29;31;31;33;33;34;37;40;41;47;49;50;50;51;53;56;56;61;64;66;68;70;73;75;78
14;6;1;22;30;27;25;23;41;27;28;36;21;27;45;18;23;27;13;14;40;22;23;11;16;15;32;44;28;57;55;52;55;35;45;66;11;13;14;15;16;18;21;22;23;23;27;27;27;28;28;32;35;36;40;44;45;45;52;55;55;57;66
41;33;3;7;35;39;19;24;36;39;57;80;43;60;73;39;52;65;34;37;54;5;36;23;2;14;25;25;19;27;34;47;58;39;57;67;2;5;14;19;23;25;25;27;34;34;36;37;39;39;39;43;47;52;54;57;57;58;60;65;67;73;80
25;31;9;5;1;2;4;36;35;12;12;12;11;52;52;20;20;18;23;54;58;-3;-7;3;-6;44;39;-6;33;37;-3;27;30;-9;28;35;-9;-7;-6;-6;-3;-3;3;11;12;12;12;18;20;20;23;27;28;30;33;35;37;39;44;52;52;54;58
9;21;47;15;16;3;29;37;28;14;22;12;38;45;32;32;21;20;45;56;39;44;48;34;64;84;68;24;38;27;44;41;25;30;35;25;12;14;20;21;22;24;25;25;27;30;32;32;34;35;38;38;39;41;44;44;45;45;48;56;64;68;84
30;26;2;37;8;32;13;12;19;59;28;62;26;26;31;52;29;58;29;37;37;36;2;18;-4;0;5;40;40;50;17;6;11;40;38;50;-4;0;2;5;6;11;17;18;26;26;28;29;29;31;36;37;37;38;40;40;40;50;50;52;58;59;62
11;30;1;2;27;15;35;21;45;13;18;25;35;13;56;21;52;29;61;33;74;-17;13;-4;24;4;41;32;12;40;61;43;69;42;20;52;-17;-4;4;12;13;13;13;18;20;21;24;25;29;32;33;35;40;41;42;43;52;52;56;61;61;69;74
12;15;29;44;41;42;10;14;6;53;49;42;12;12;2;40;39;38;9;20;3;73;61;66;24;42;31;46;52;44;47;41;40;52;36;39;2;3;9;12;12;20;24;31;36;38;39;39;40;40;41;42;42;44;46;47;49;52;52;53;61;66;73
8;37;34;0;12;13;48;44;47;-3;15;15;38;43;51;31;49;36;75;61;73;19;46;36;75;73;63;35;41;31;51;37;45;58;38;56;-3;15;15;19;31;31;35;36;36;37;38;38;41;43;45;46;49;51;51;56;58;61;63;73;73;75;75
13;45;30;21;19;35;28;30;15;34;23;32;35;29;20;60;62;69;56;60;59;42;39;57;46;46;40;34;36;33;45;36;26;62;46;39;20;23;26;29;32;33;34;34;35;36;36;39;39;40;42;45;46;46;46;56;57;59;60;60;62;62;69
30;7;4;11;24;38;34;22;5;25;47;56;54;46;21;12;18;34;38;18;-6;13;14;42;19;14;9;28;20;2;47;30;26;71;46;28;-6;2;9;12;13;14;14;18;18;19;20;21;25;26;28;28;30;34;38;42;46;46;47;47;54;56;71
21;33;27;23;49;3;14;3;41;43;62;14;30;23;45;49;81;24;37;32;65;35;57;22;23;28;67;19;17;64;56;50;78;15;2;27;2;14;15;17;19;22;23;23;24;27;28;30;32;35;37;43;45;49;50;56;57;62;64;65;67;78;81
3;27;29;46;45;26;32;0;6;34;35;29;25;-16;9;65;53;50;50;17;32;73;61;49;59;15;33;65;37;50;67;25;37;48;26;13;-16;9;13;15;17;25;25;26;29;32;33;34;35;37;37;48;49;50;50;50;53;59;61;65;65;67;73
49;36;12;4;48;0;21;44;47;46;86;46;66;84;95;25;69;28;40;77;77;9;41;5;23;52;44;18;34;34;63;80;80;19;24;27;5;9;18;19;23;24;25;27;28;34;34;40;41;44;46;46;52;63;66;69;77;77;80;80;84;86;95
24;36;9;20;40;9;28;23;35;34;55;27;51;42;59;52;68;30;46;57;58;10;47;-2;27;24;29;41;40;40;68;57;60;19;26;32;-2;10;19;24;26;27;27;29;30;32;34;40;40;41;42;46;47;51;52;55;57;57;58;59;60;68;68
10;28;19;41;12;23;24;24;15;45;2;27;34;30;15;58;27;33;48;33;32;43;13;32;34;40;17;55;59;52;34;16;8;28;47;19;2;8;13;15;16;17;19;27;27;28;30;32;32;33;33;34;34;34;40;43;45;47;48;52;55;58;59
45;29;27;20;8;8;22;33;37;63;34;43;48;76;65;29;27;25;36;52;50;32;28;17;32;43;53;25;36;52;22;34;34;14;34;40;14;17;22;25;25;27;28;29;32;32;34;34;34;34;36;36;40;43;43;48;50;52;52;53;63;65;76
28;36;44;26;29;23;30;3;34;34;53;33;49;28;56;55;46;49;54;19;57;53;66;56;61;39;78;49;11;55;42;12;43;38;6;48;6;11;12;19;28;33;34;38;39;42;43;46;48;49;49;49;53;53;54;55;55;56;56;57;61;66;78
